sketch_S,|R|,|S|,|R_union_S|,|S_minus_R|,rho
GCA_022543435.1_ASM2254343v1_genomic_k31_w50_minimizers.hll,2979.16,3030.81,3106.79,127.634,0.042112
GCA_023152985.1_ASM2315298v1_genomic_k31_w50_minimizers.hll,2979.16,2841.8,3169.77,190.612,0.0670743
GCA_028464315.1_ASM2846431v1_genomic_k31_w50_minimizers.hll,2979.16,2863.23,3027.21,48.047,0.0167807
GCA_029685475.1_PDT001416932.1_genomic_k31_w50_minimizers.hll,2979.16,2832.29,3139.46,160.304,0.0565986
GCA_032803725.1_ASM3280372v1_genomic_k31_w50_minimizers.hll,2979.16,2871.57,3189.2,210.039,0.0731443
GCA_020515135.1_ASM2051513v1_genomic_k31_w50_minimizers.hll,2979.16,2799.04,3106.79,127.634,0.0455991
GCA_020709815.1_ASM2070981v1_genomic_k31_w50_minimizers.hll,2979.16,2828.72,3108,128.843,0.0455479
GCA_025650895.1_PDT001450488.1_genomic_k31_w50_minimizers.hll,2979.16,2826.35,3105.58,126.425,0.0447309
GCA_019351605.1_ASM1935160v1_genomic_k31_w50_minimizers.hll,2979.16,2853.7,3206.21,227.056,0.0795654
GCA_036908335.1_ASM3690833v1_genomic_k31_w50_minimizers.hll,2979.16,2813.28,3100.75,121.591,0.0432203
GCA_021285685.1_ASM2128568v1_genomic_k31_w50_minimizers.hll,2979.16,2829.91,3146.73,167.573,0.0592148
GCA_029878985.1_PDT001704809.1_genomic_k31_w50_minimizers.hll,2979.16,2834.67,3110.42,131.261,0.0463054
GCA_053710415.1_ASM5371041v1_genomic_k31_w50_minimizers.hll,2979.16,2832.29,3203.78,224.624,0.0793082
GCA_033408075.1_PDT001749928.1_genomic_k31_w50_minimizers.hll,2979.16,2839.42,3191.63,212.469,0.0748281
GCA_023101705.1_ASM2310170v1_genomic_k31_w50_minimizers.hll,2979.16,2851.32,3110.42,131.261,0.046035
GCA_900077465.1_12045_4_71_genomic_k31_w50_minimizers.hll,2979.16,2893.03,3050.08,70.9187,0.0245137
GCA_025926795.1_PDT001471701.1_genomic_k31_w50_minimizers.hll,2979.16,2835.86,3157.64,178.482,0.0629376
GCA_029682925.1_PDT001543710.1_genomic_k31_w50_minimizers.hll,2979.16,2825.16,3143.1,163.938,0.0580278
GCA_053365575.1_ASM5336557v1_genomic_k31_w50_minimizers.hll,2979.16,2816.84,3166.13,186.972,0.0663764
GCA_030879705.1_PDT001701362.1_genomic_k31_w50_minimizers.hll,2979.16,2834.67,3114.05,134.888,0.0475852
GCA_050198055.1_ASM5019805v1_genomic_k31_w50_minimizers.hll,2979.16,2807.35,3160.07,180.907,0.0644407
GCA_035797515.1_ASM3579751v1_genomic_k31_w50_minimizers.hll,2979.16,2835.86,3129.78,150.617,0.0531116
GCA_015684175.1_PDT000538164.1_genomic_k31_w50_minimizers.hll,2979.16,2823.97,3160.07,180.907,0.0640613
GCA_964208515.1_FFMG_699-3-21.2_genomic_k31_w50_minimizers.hll,2979.16,2806.16,3150.37,171.208,0.0610116
GCA_031512165.1_PDT001703630.1_genomic_k31_w50_minimizers.hll,2979.16,2812.09,3143.1,163.938,0.0582974
GCA_030185345.2_NA_genomic_k31_w50_minimizers.hll,2979.16,2871.57,3006.77,27.6098,0.00961489
GCA_033031475.1_ASM3303147v1_genomic_k31_w50_minimizers.hll,2979.16,2828.72,3190.41,211.254,0.0746816
GCA_036439455.1_PDT002071292.1_genomic_k31_w50_minimizers.hll,2979.16,2860.84,3015.18,36.022,0.0125914
GCA_001076295.1_ASM107629v1_genomic_k31_w50_minimizers.hll,2979.16,2841.8,3109.21,130.052,0.0457637
GCA_021176705.1_PDT001201893.1_genomic_k31_w50_minimizers.hll,2979.16,2844.18,3172.2,193.039,0.0678716
GCA_049320305.1_ASM4932030v1_genomic_k31_w50_minimizers.hll,2979.16,2851.32,3013.98,34.82,0.0122119
GCA_021067925.1_PDT001196854.1_genomic_k31_w50_minimizers.hll,2979.16,2832.29,3164.92,185.759,0.0655861
GCA_023153555.1_ASM2315355v1_genomic_k31_w50_minimizers.hll,2979.16,2806.16,3166.13,186.972,0.0666291
GCA_033550165.1_ASM3355016v1_genomic_k31_w50_minimizers.hll,2979.16,2887.06,3181.91,202.751,0.0702274
GCA_964208175.1_FFMG_697-3-21-AE.2_genomic_k31_w50_minimizers.hll,2979.16,2835.86,3168.56,189.399,0.0667871
GCA_018036445.1_PDT000893417.1_genomic_k31_w50_minimizers.hll,2979.16,2825.16,3161.28,182.12,0.0644636
GCA_015681455.1_PDT000858622.1_genomic_k31_w50_minimizers.hll,2979.16,2834.67,3114.05,134.888,0.0475852
GCA_023559005.1_ASM2355900v1_genomic_k31_w50_minimizers.hll,2979.16,2862.04,3168.56,189.399,0.0661762
GCA_036947855.1_ASM3694785v1_genomic_k31_w50_minimizers.hll,2979.16,2801.41,3154,174.845,0.062413
GCA_023752275.1_ASM2375227v1_genomic_k31_w50_minimizers.hll,2979.16,2822.78,3155.22,176.057,0.06237
GCA_023751655.1_ASM2375165v1_genomic_k31_w50_minimizers.hll,2979.16,2826.35,3111.63,132.47,0.0468696
GCA_031851495.1_ASM3185149v1_genomic_k31_w50_minimizers.hll,2979.16,2787.18,3152.79,173.632,0.0622968
GCA_031513185.1_PDT001703561.1_genomic_k31_w50_minimizers.hll,2979.16,2803.79,3150.37,171.208,0.0610632
GCA_023753065.1_ASM2375306v1_genomic_k31_w50_minimizers.hll,2979.16,2857.27,3181.91,202.751,0.0709596
GCA_018442005.1_ASM1844200v1_genomic_k31_w50_minimizers.hll,2979.16,2804.97,3144.31,165.149,0.0588773
GCA_001661155.1_ASM166115v1_genomic_k31_w50_minimizers.hll,2979.16,2839.42,3177.05,197.894,0.0696952
GCA_049727025.1_ASM4972702v1_genomic_k31_w50_minimizers.hll,2979.16,2840.61,3007.97,28.8113,0.0101426
GCA_027889575.1_ASM2788957v1_genomic_k31_w50_minimizers.hll,2979.16,2897.8,3157.64,178.482,0.0615922
GCA_022544135.1_ASM2254413v1_genomic_k31_w50_minimizers.hll,2979.16,2971.96,3121.3,142.146,0.0478289
GCA_032330635.2_PDT001830883.2_genomic_k31_w50_minimizers.hll,2979.16,2840.61,3117.67,138.517,0.0487629
GCA_029686145.1_PDT001260758.1_genomic_k31_w50_minimizers.hll,2979.16,2885.87,3236.65,257.488,0.0892237
GCA_003986725.1_ASM398672v1_genomic_k31_w50_minimizers.hll,2979.16,2826.35,3144.31,165.149,0.0584321
GCA_010594545.1_ASM1059454v1_genomic_k31_w50_minimizers.hll,2979.16,2878.72,3039.24,60.0807,0.0208707
GCA_033130105.1_ASM3313010v1_genomic_k31_w50_minimizers.hll,2979.16,2788.37,3137.04,157.882,0.0566215
GCA_036711255.1_ASM3671125v1_genomic_k31_w50_minimizers.hll,2979.16,2813.28,3092.29,113.135,0.0402145
GCA_052718845.1_PDT002926497.1_genomic_k31_w50_minimizers.hll,2979.16,2806.16,3134.62,155.46,0.0553994
GCA_015681395.1_PDT000893422.1_genomic_k31_w50_minimizers.hll,2979.16,2818.03,3146.73,167.573,0.0594644
GCA_050769775.1_ASM5076977v1_genomic_k31_w50_minimizers.hll,2979.16,2841.8,3118.88,139.726,0.0491681
GCA_026549385.1_PDT001505458.1_genomic_k31_w50_minimizers.hll,2979.16,2833.48,3162.49,183.333,0.0647024
GCA_029683025.1_PDT001543628.1_genomic_k31_w50_minimizers.hll,2979.16,2808.53,3141.88,162.726,0.05794
GCA_009811955.2_SM1_v3_genomic_k31_w50_minimizers.hll,2979.16,2812.09,3173.41,194.253,0.0690776
GCA_033487695.1_ASM3348769v1_genomic_k31_w50_minimizers.hll,2979.16,2867.99,3141.88,162.726,0.0567388
GCA_048771175.1_PDT002669282.1_genomic_k31_w50_minimizers.hll,2979.16,2787.18,3147.94,168.784,0.0605574
GCA_033488335.1_ASM3348833v1_genomic_k31_w50_minimizers.hll,2979.16,2842.99,3170.98,191.825,0.0674731
GCA_001052635.1_ASM105263v1_genomic_k31_w50_minimizers.hll,2979.16,2821.6,3089.88,110.719,0.03924
GCA_000966005.1_ASM96600v1_genomic_k31_w50_minimizers.hll,2979.16,2831.1,3155.22,176.057,0.0621868
GCA_034105925.1_ASM3410592v1_genomic_k31_w50_minimizers.hll,2979.16,2780.07,3129.78,150.617,0.0541774
GCA_053049635.1_ASM5304963v1_genomic_k31_w50_minimizers.hll,2979.16,2846.56,3166.13,186.972,0.0656835
GCA_025213835.1_PDT001416936.1_genomic_k31_w50_minimizers.hll,2979.16,2787.18,3109.21,130.052,0.0466606
GCA_049320385.1_ASM4932038v1_genomic_k31_w50_minimizers.hll,2979.16,2842.99,3016.38,37.2241,0.0130933
GCA_053220355.1_ASM5322035v1_genomic_k31_w50_minimizers.hll,2979.16,2782.44,3133.41,154.249,0.0554365
GCA_049726805.1_ASM4972680v1_genomic_k31_w50_minimizers.hll,2979.16,2813.28,3009.17,30.0128,0.0106683
GCA_033486235.1_ASM3348623v1_genomic_k31_w50_minimizers.hll,2979.16,2871.57,3192.84,213.684,0.0744137
GCA_036708375.1_ASM3670837v1_genomic_k31_w50_minimizers.hll,2979.16,2791.92,3154,174.845,0.0626252
GCA_029069545.1_ASM2906954v1_genomic_k31_w50_minimizers.hll,2979.16,2827.54,3095.92,116.758,0.0412933
GCA_029684955.1_PDT001471699.1_genomic_k31_w50_minimizers.hll,2979.16,2820.41,3156.43,177.269,0.0628524
GCA_031506405.1_PDT001704059.1_genomic_k31_w50_minimizers.hll,2979.16,2858.46,3180.7,201.537,0.0705053
GCA_021440515.1_ASM2144051v1_genomic_k31_w50_minimizers.hll,2979.16,2822.78,3239.08,259.925,0.0920811
GCA_030406145.1_ASM3040614v1_genomic_k31_w50_minimizers.hll,2979.16,2786,3147.94,168.784,0.0605831
GCA_029682505.1_PDT001543724.1_genomic_k31_w50_minimizers.hll,2979.16,2806.16,3143.1,163.938,0.0584207
GCA_051650405.1_ASM5165040v1_genomic_k31_w50_minimizers.hll,2979.16,2809.72,3152.79,173.632,0.0617971
GCA_017151375.1_ASM1715137v1_genomic_k31_w50_minimizers.hll,2979.16,2859.65,3150.37,171.208,0.0598703
GCA_001053615.1_ASM105361v1_genomic_k31_w50_minimizers.hll,2979.16,2842.99,3170.98,191.825,0.0674731
GCA_014901195.1_ASM1490119v1_genomic_k31_w50_minimizers.hll,2979.16,2904.96,3163.7,184.546,0.0635278
GCA_032777205.1_PDT001786079.1_genomic_k31_w50_minimizers.hll,2979.16,2846.56,3114.05,134.888,0.0473863
GCA_052878915.1_PDT002939209.1_genomic_k31_w50_minimizers.hll,2979.16,2801.41,3152.79,173.632,0.0619803
GCA_030822875.1_PDT001702181.1_genomic_k31_w50_minimizers.hll,2979.16,2860.84,3117.67,138.517,0.0484181
GCA_903970955.1_ASM90397095v1_genomic_k31_w50_minimizers.hll,2979.16,2814.47,3147.94,168.784,0.0599702
GCA_025926155.1_PDT001471692.1_genomic_k31_w50_minimizers.hll,2979.16,2818.03,3168.56,189.399,0.0672095
GCA_031807815.1_PDT001702578.1_genomic_k31_w50_minimizers.hll,2979.16,2846.56,3178.27,199.108,0.069947
GCA_032973885.1_PDT001951737.1_genomic_k31_w50_minimizers.hll,2979.16,2826.35,3163.7,184.546,0.0652948
GCA_036708975.1_ASM3670897v1_genomic_k31_w50_minimizers.hll,2979.16,2783.63,3144.31,165.149,0.0593289
GCA_022544045.1_ASM2254404v1_genomic_k31_w50_minimizers.hll,2979.16,2976.76,3287.9,308.741,0.103717
GCA_027584795.1_ASM2758479v1_genomic_k31_w50_minimizers.hll,2979.16,2858.46,3128.56,149.407,0.0522681
GCA_030185855.2_NA_genomic_k31_w50_minimizers.hll,2979.16,2859.65,2994.76,15.5998,0.00545514
GCA_018454845.1_PDT000712980.2_genomic_k31_w50_minimizers.hll,2979.16,2808.53,3156.43,177.269,0.0631182
GCA_022544455.1_ASM2254445v1_genomic_k31_w50_minimizers.hll,2979.16,3026,3111.63,132.47,0.0437771
GCA_050770155.1_ASM5077015v1_genomic_k31_w50_minimizers.hll,2979.16,2837.05,3175.84,196.68,0.0693257
GCA_013340525.1_ASM1334052v1_genomic_k31_w50_minimizers.hll,2979.16,2842.99,3000.76,21.6037,0.00759893
GCA_033486695.1_ASM3348669v1_genomic_k31_w50_minimizers.hll,2979.16,2845.37,3152.79,173.632,0.0610228
GCA_023096325.1_ASM2309632v1_genomic_k31_w50_minimizers.hll,2979.16,2787.18,3145.52,166.361,0.0596879
GCA_032580395.1_ASM3258039v1_genomic_k31_w50_minimizers.hll,2979.16,2825.16,2993.56,14.3993,0.00509681
GCA_023752925.1_ASM2375292v1_genomic_k31_w50_minimizers.hll,2979.16,2803.79,3146.73,167.573,0.0597665
GCA_052373535.1_ASM5237353v1_genomic_k31_w50_minimizers.hll,2979.16,2867.99,3169.77,190.612,0.0664618
GCA_001052355.1_ASM105235v1_genomic_k31_w50_minimizers.hll,2979.16,2818.03,3179.48,200.322,0.0710859
GCA_033550125.1_ASM3355012v1_genomic_k31_w50_minimizers.hll,2979.16,2864.42,3180.7,201.537,0.0703587
GCA_033031085.1_ASM3303108v1_genomic_k31_w50_minimizers.hll,2979.16,2814.47,3108,128.843,0.0457786
GCA_003512405.1_ASM351240v1_genomic_k31_w50_minimizers.hll,2979.16,2803.79,3168.56,189.399,0.067551
GCA_052373495.1_ASM5237349v1_genomic_k31_w50_minimizers.hll,2979.16,2866.8,3168.56,189.399,0.0660662
GCA_050158175.1_ASM5015817v1_genomic_k31_w50_minimizers.hll,2979.16,2845.37,3172.2,193.039,0.0678432
GCA_015686015.1_PDT000251004.2_genomic_k31_w50_minimizers.hll,2979.16,2815.66,3163.7,184.546,0.0655427
GCA_023153295.1_ASM2315329v1_genomic_k31_w50_minimizers.hll,2979.16,2809.72,3108,128.843,0.045856
GCA_053227925.1_PDT002964917.1_genomic_k31_w50_minimizers.hll,2979.16,2803.79,3154,174.845,0.0623602
GCA_032747395.1_ASM3274739v1_genomic_k31_w50_minimizers.hll,2979.16,2858.46,3167.34,188.185,0.0658344
GCA_034107185.1_ASM3410718v1_genomic_k31_w50_minimizers.hll,2979.16,2821.6,3167.34,188.185,0.0666946
GCA_018445745.1_ASM1844574v1_genomic_k31_w50_minimizers.hll,2979.16,2818.03,3173.41,194.253,0.068932
GCA_036707465.1_ASM3670746v1_genomic_k31_w50_minimizers.hll,2979.16,2833.48,3111.63,132.47,0.0467516
GCA_014103055.1_ASM1410305v1_genomic_k31_w50_minimizers.hll,2979.16,2809.72,3100.75,121.591,0.0432751
GCA_023753325.1_ASM2375332v1_genomic_k31_w50_minimizers.hll,2979.16,2873.95,3180.7,201.537,0.0701254
GCA_031703605.1_ASM3170360v1_genomic_k31_w50_minimizers.hll,2979.16,2850.13,3115.26,136.098,0.0477513
GCA_050642285.1_ASM5064228v1_genomic_k31_w50_minimizers.hll,2979.16,2778.89,3160.07,180.907,0.0651006
GCA_031637335.1_PDT001854276.1_genomic_k31_w50_minimizers.hll,2979.16,2802.6,3145.52,166.361,0.0593595
GCA_021594965.1_PDT001230156.1_genomic_k31_w50_minimizers.hll,2979.16,2860.84,3118.88,139.726,0.0488409
GCA_015956905.1_PDT000894100.1_genomic_k31_w50_minimizers.hll,2979.16,2839.42,3114.05,134.888,0.0475055
GCA_023023045.1_ASM2302304v1_genomic_k31_w50_minimizers.hll,2979.16,2802.6,3150.37,171.208,0.0610891
GCA_023155055.1_ASM2315505v1_genomic_k31_w50_minimizers.hll,2979.16,2795.48,3152.79,173.632,0.0621118
GCA_034106365.1_ASM3410636v1_genomic_k31_w50_minimizers.hll,2979.16,2789.55,3149.15,169.996,0.0609403
GCA_031504725.1_PDT001704336.1_genomic_k31_w50_minimizers.hll,2979.16,2851.32,3000.76,21.6037,0.00757673
GCA_938015615.1_SRR3901707_bin.64_CONCOCT_v1.1_MAG_genomic_k31_w50_minimizers.hll,2979.16,2826.35,3161.28,182.12,0.0644365
GCA_018455465.1_PDT000589423.2_genomic_k31_w50_minimizers.hll,2979.16,2834.67,3183.12,203.965,0.0719539
GCA_052070775.1_ASM5207077v1_genomic_k31_w50_minimizers.hll,2979.16,2866.8,3110.42,131.261,0.0457864
GCA_051368965.1_PDT002835696.1_genomic_k31_w50_minimizers.hll,2979.16,2829.91,3158.85,179.695,0.0634983
GCA_022487475.1_ASM2248747v1_genomic_k31_w50_minimizers.hll,2979.16,2791.92,3128.56,149.407,0.0535138
GCA_053643045.1_ASM5364304v1_genomic_k31_w50_minimizers.hll,2979.16,2835.86,3186.77,207.609,0.0732086
GCA_049160825.1_PDT002689434.1_genomic_k31_w50_minimizers.hll,2979.16,2839.42,3112.84,133.679,0.0470796
GCA_029686065.1_PDT001259797.1_genomic_k31_w50_minimizers.hll,2979.16,2862.04,3219.6,240.439,0.0840098
GCA_001617645.1_ASM161764v1_genomic_k31_w50_minimizers.hll,2979.16,2790.74,3097.12,117.966,0.0422706
GCA_014103775.1_ASM1410377v1_genomic_k31_w50_minimizers.hll,2979.16,2844.18,3170.98,191.825,0.0674449
GCA_037148915.1_ASM3714891v1_genomic_k31_w50_minimizers.hll,2979.16,2835.86,3173.41,194.253,0.0684988
GCA_049727165.1_ASM4972716v1_genomic_k31_w50_minimizers.hll,2979.16,2788.37,3009.17,30.0128,0.0107636
GCA_903935825.1_ASM_IMP16_genomic_k31_w50_minimizers.hll,2979.16,2873.95,3169.77,190.612,0.0663241
GCA_001316445.2_ASM131644v2_genomic_k31_w50_minimizers.hll,2979.16,2822.78,3106.79,127.634,0.0452156
GCA_022553635.1_ASM2255363v1_genomic_k31_w50_minimizers.hll,2979.16,3057.31,3313.59,334.428,0.109387
GCA_032741855.1_ASM3274185v1_genomic_k31_w50_minimizers.hll,2979.16,2862.04,3181.91,202.751,0.0708415
GCA_051194695.1_ASM5119469v1_genomic_k31_w50_minimizers.hll,2979.16,2815.66,3149.15,169.996,0.0603754
GCA_023752865.1_ASM2375286v1_genomic_k31_w50_minimizers.hll,2979.16,2867.99,3237.86,258.706,0.0902048
GCA_023154925.1_ASM2315492v1_genomic_k31_w50_minimizers.hll,2979.16,2782.44,3103.17,124.008,0.044568
GCA_902159655.1_25426_7_92_genomic_k31_w50_minimizers.hll,2979.16,2906.16,3080.22,101.062,0.0347751
GCA_021369075.1_PDT001216411.1_genomic_k31_w50_minimizers.hll,2979.16,2866.8,3128.56,149.407,0.0521161
GCA_966190655.1_SRR29014960_binner12_Refined_4_genomic_k31_w50_minimizers.hll,2979.16,2790.74,3146.73,167.573,0.060046
GCA_032514585.1_ASM3251458v1_genomic_k31_w50_minimizers.hll,2979.16,2850.13,2995.96,16.8004,0.00589461
GCA_032902325.1_PDT001596289.2_genomic_k31_w50_minimizers.hll,2979.16,2812.09,3106.79,127.634,0.0453874
GCA_052199675.1_PDT002891405.1_genomic_k31_w50_minimizers.hll,2979.16,2807.35,3135.83,156.671,0.0558073
GCA_031821765.1_PDT001702125.1_genomic_k31_w50_minimizers.hll,2979.16,2842.99,3105.58,126.425,0.044469
GCA_029685055.1_PDT001471676.1_genomic_k31_w50_minimizers.hll,2979.16,2815.66,3158.85,179.695,0.0638198
GCA_000632395.1_ASM63239v1_genomic_k31_w50_minimizers.hll,2979.16,2783.63,3150.37,171.208,0.0615055
GCA_051162265.1_ASM5116226v1_genomic_k31_w50_minimizers.hll,2979.16,2832.29,3164.92,185.759,0.0655861
GCA_021284815.1_ASM2128481v1_genomic_k31_w50_minimizers.hll,2979.16,2816.84,3155.22,176.057,0.0625015
GCA_036235315.1_ASM3623531v1_genomic_k31_w50_minimizers.hll,2979.16,3066.95,3329.51,350.35,0.114234
GCA_001518045.1_ASM151804v1_genomic_k31_w50_minimizers.hll,2979.16,2816.84,3098.33,119.174,0.0423078
GCA_025931675.1_PDT001471706.1_genomic_k31_w50_minimizers.hll,2979.16,2834.67,3122.51,143.356,0.0505723
GCA_024451495.1_ASM2445149v1_genomic_k31_w50_minimizers.hll,2979.16,2842.99,3106.79,127.634,0.0448942
GCA_032973515.1_PDT001951685.1_genomic_k31_w50_minimizers.hll,2979.16,2793.11,3088.67,109.512,0.0392079
GCA_029685745.1_PDT001288871.1_genomic_k31_w50_minimizers.hll,2979.16,2867.99,3224.47,245.308,0.0855332
GCA_048966905.1_ASM4896690v1_genomic_k31_w50_minimizers.hll,2979.16,2845.37,3111.63,132.47,0.0465562
GCA_049860905.1_PDT002727866.1_genomic_k31_w50_minimizers.hll,2979.16,2775.33,3128.56,149.407,0.0538338
GCA_009907025.1_ASM990702v1_genomic_k31_w50_minimizers.hll,2979.16,2842.99,3223.25,244.091,0.0858571
GCA_031516965.1_PDT001703160.1_genomic_k31_w50_minimizers.hll,2979.16,2814.47,3154,174.845,0.0621235
GCA_031166305.1_ASM3116630v1_genomic_k31_w50_minimizers.hll,2979.16,2857.27,3177.05,197.894,0.0692599
GCA_001317235.2_ASM131723v2_genomic_k31_w50_minimizers.hll,2979.16,2875.14,3026,46.8441,0.0162928
GCA_025486145.1_ASM2548614v1_genomic_k31_w50_minimizers.hll,2979.16,2834.67,3111.63,132.47,0.046732
GCA_016771035.1_ASM1677103v1_genomic_k31_w50_minimizers.hll,2979.16,2782.44,3138.25,159.093,0.0571774
GCA_034555215.1_ASM3455521v1_genomic_k31_w50_minimizers.hll,2979.16,2820.41,3146.73,167.573,0.0594143
GCA_029836555.1_ASM2983655v1_genomic_k31_w50_minimizers.hll,2979.16,2867.99,3022.39,43.2359,0.0150753
GCA_051875255.1_PDT002871004.1_genomic_k31_w50_minimizers.hll,2979.16,2832.29,3181.91,202.751,0.0715855
GCA_053156935.1_PDT002959696.1_genomic_k31_w50_minimizers.hll,2979.16,2834.67,3101.96,122.799,0.0433205
GCA_051577245.1_PDT002848975.1_genomic_k31_w50_minimizers.hll,2979.16,2821.6,3157.64,178.482,0.0632557
GCA_036750615.1_ASM3675061v1_genomic_k31_w50_minimizers.hll,2979.16,2884.68,3214.73,235.571,0.0816629
GCA_030444535.1_ASM3044453v1_genomic_k31_w50_minimizers.hll,2979.16,2853.7,3175.84,196.68,0.0689211
GCA_000952575.1_ASM95257v1_genomic_k31_w50_minimizers.hll,2979.16,2812.09,3123.72,144.566,0.0514085
GCA_034676005.1_PDT001704658.1_genomic_k31_w50_minimizers.hll,2979.16,2838.24,3103.17,124.008,0.0436919
GCA_001317125.2_ASM131712v2_genomic_k31_w50_minimizers.hll,2979.16,2842.99,3105.58,126.425,0.044469
GCA_036709645.1_ASM3670964v1_genomic_k31_w50_minimizers.hll,2979.16,2813.28,3144.31,165.149,0.0587034
GCA_025991065.1_PDT001471693.1_genomic_k31_w50_minimizers.hll,2979.16,2834.67,3157.64,178.482,0.062964
GCA_903935795.1_ASM_IMP14_genomic_k31_w50_minimizers.hll,2979.16,2877.52,3170.98,191.825,0.0666634
GCA_037145135.1_ASM3714513v1_genomic_k31_w50_minimizers.hll,2979.16,2815.66,3168.56,189.399,0.0672662
GCA_031851415.1_ASM3185141v1_genomic_k31_w50_minimizers.hll,2979.16,2787.18,3150.37,171.208,0.061427
GCA_051547685.1_ASM5154768v1_genomic_k31_w50_minimizers.hll,2979.16,2828.72,3168.56,189.399,0.0669555
GCA_036949425.1_ASM3694942v1_genomic_k31_w50_minimizers.hll,2979.16,2848.94,3111.63,132.47,0.0464979
GCA_018597205.1_ASM1859720v1_genomic_k31_w50_minimizers.hll,2979.16,2812.09,3157.64,178.482,0.0634694
GCA_030221705.1_PDT001416921.1_genomic_k31_w50_minimizers.hll,2979.16,2814.47,3135.83,156.671,0.0556661
GCA_048771155.1_PDT002669283.1_genomic_k31_w50_minimizers.hll,2979.16,2829.91,3111.63,132.47,0.0468105
GCA_036894415.1_PDT002089752.1_genomic_k31_w50_minimizers.hll,2979.16,2832.29,3112.84,133.679,0.0471981
GCA_023152315.1_ASM2315231v1_genomic_k31_w50_minimizers.hll,2979.16,2807.35,3114.05,134.888,0.0480483
GCA_032741135.1_ASM3274113v1_genomic_k31_w50_minimizers.hll,2979.16,2867.99,3184.34,205.18,0.0715413
GCA_031511665.1_PDT001703677.1_genomic_k31_w50_minimizers.hll,2979.16,2831.1,3110.42,131.261,0.0463638
GCA_029683125.1_PDT001543680.1_genomic_k31_w50_minimizers.hll,2979.16,2795.48,3126.14,146.986,0.0525798
GCA_027267795.1_PDT001543712.1_genomic_k31_w50_minimizers.hll,2979.16,2794.3,3154,174.845,0.062572
GCA_022544415.1_ASM2254441v1_genomic_k31_w50_minimizers.hll,2979.16,2959.98,3062.13,82.9693,0.0280304
GCA_007035645.1_ASM703564v1_genomic_k31_w50_minimizers.hll,2979.16,2801.41,3161.28,182.12,0.0650101
GCA_051412555.1_ASM5141255v1_genomic_k31_w50_minimizers.hll,2979.16,2829.91,3161.28,182.12,0.0643553
GCA_003964705.1_ASM396470v1_genomic_k31_w50_minimizers.hll,2979.16,2819.22,3145.52,166.361,0.0590096
GCA_024073825.1_PDT001348615.1_genomic_k31_w50_minimizers.hll,2979.16,2833.48,3184.34,205.18,0.0724127
GCA_035556915.2_ASM3555691v2_genomic_k31_w50_minimizers.hll,2979.16,2823.97,3173.41,194.253,0.0687871
GCA_023023265.1_ASM2302326v1_genomic_k31_w50_minimizers.hll,2979.16,2857.27,3179.48,200.322,0.0701097
GCA_034104925.1_ASM3410492v1_genomic_k31_w50_minimizers.hll,2979.16,2791.92,3154,174.845,0.0626252
GCA_022544315.1_ASM2254431v1_genomic_k31_w50_minimizers.hll,2979.16,3044.06,3349.13,369.967,0.121538
GCA_029877105.1_PDT001704923.1_genomic_k31_w50_minimizers.hll,2979.16,2862.04,3116.47,137.307,0.0479753
GCA_052373595.1_ASM5237359v1_genomic_k31_w50_minimizers.hll,2979.16,2867.99,3169.77,190.612,0.0664618
GCA_030358585.1_ASM3035858v1_genomic_k31_w50_minimizers.hll,2979.16,2820.41,3111.63,132.47,0.0469683
GCA_023154185.1_ASM2315418v1_genomic_k31_w50_minimizers.hll,2979.16,2794.3,3168.56,189.399,0.0677804
GCA_052237435.1_PDT002896099.1_genomic_k31_w50_minimizers.hll,2979.16,2804.97,3147.94,168.784,0.0601733
GCA_003289415.1_ASM328941v1_genomic_k31_w50_minimizers.hll,2979.16,2866.8,3205,225.84,0.0787777
GCA_033488395.1_ASM3348839v1_genomic_k31_w50_minimizers.hll,2979.16,2875.14,3180.7,201.537,0.0700963
GCA_000957005.1_ASM95700v1_genomic_k31_w50_minimizers.hll,2979.16,2825.16,3109.21,130.052,0.0460333
GCA_023154395.1_ASM2315439v1_genomic_k31_w50_minimizers.hll,2979.16,2781.26,3088.67,109.512,0.039375
GCA_030249395.1_ASM3024939v1_genomic_k31_w50_minimizers.hll,2979.16,2819.22,3105.58,126.425,0.044844
GCA_023749365.1_ASM2374936v1_genomic_k31_w50_minimizers.hll,2979.16,2801.41,3146.73,167.573,0.0598172
GCA_052877055.1_PDT002939218.1_genomic_k31_w50_minimizers.hll,2979.16,2803.79,3164.92,185.759,0.0662529
GCA_036711055.1_ASM3671105v1_genomic_k31_w50_minimizers.hll,2979.16,2780.07,3145.52,166.361,0.0598405
GCA_030807225.1_PDT001705231.1_genomic_k31_w50_minimizers.hll,2979.16,2860.84,3133.41,154.249,0.0539172
GCA_023151615.1_ASM2315161v1_genomic_k31_w50_minimizers.hll,2979.16,2802.6,3147.94,168.784,0.0602242
GCA_001521715.1_ASM152171v1_genomic_k31_w50_minimizers.hll,2979.16,2795.48,3156.43,177.269,0.0634128
GCA_051848275.1_ASM5184827v1_genomic_k31_w50_minimizers.hll,2979.16,2833.48,3098.33,119.174,0.0420594
GCA_029686125.1_PDT001260114.1_genomic_k31_w50_minimizers.hll,2979.16,2885.87,3236.65,257.488,0.0892237
