sketch_S,|R|,|S|,|R_union_S|,|S_minus_R|,rho
GCA_036750615.1_ASM3675061v1_genomic_k31_w50_minimizers.hll,5480.39,2884.68,5519.56,39.1694,0.0135784
GCA_030444535.1_ASM3044453v1_genomic_k31_w50_minimizers.hll,5480.39,2853.7,5480.39,0,0
GCA_034676005.1_PDT001704658.1_genomic_k31_w50_minimizers.hll,5480.39,2838.24,5480.39,0,0
GCA_001317125.2_ASM131712v2_genomic_k31_w50_minimizers.hll,5480.39,2842.99,5480.39,0,0
GCA_036709645.1_ASM3670964v1_genomic_k31_w50_minimizers.hll,5480.39,2813.28,5480.39,0,0
GCA_025991065.1_PDT001471693.1_genomic_k31_w50_minimizers.hll,5480.39,2834.67,5480.39,0,0
GCA_037145135.1_ASM3714513v1_genomic_k31_w50_minimizers.hll,5480.39,2815.66,5487.38,6.98767,0.00248172
GCA_051547685.1_ASM5154768v1_genomic_k31_w50_minimizers.hll,5480.39,2828.72,5480.39,0,0
GCA_036949425.1_ASM3694942v1_genomic_k31_w50_minimizers.hll,5480.39,2848.94,5483.19,2.79471,0.000980965
GCA_030221705.1_PDT001416921.1_genomic_k31_w50_minimizers.hll,5480.39,2814.47,5481.79,1.3973,0.000496469
GCA_048771155.1_PDT002669283.1_genomic_k31_w50_minimizers.hll,5480.39,2829.91,5480.39,0,0
GCA_036894415.1_PDT002089752.1_genomic_k31_w50_minimizers.hll,5480.39,2832.29,5480.39,0,0
GCA_023152315.1_ASM2315231v1_genomic_k31_w50_minimizers.hll,5480.39,2807.35,5480.39,0,0
GCA_031511665.1_PDT001703677.1_genomic_k31_w50_minimizers.hll,5480.39,2831.1,5480.39,0,0
GCA_027267795.1_PDT001543712.1_genomic_k31_w50_minimizers.hll,5480.39,2794.3,5480.39,0,0
GCA_022544415.1_ASM2254441v1_genomic_k31_w50_minimizers.hll,5480.39,2959.98,5499.97,19.573,0.00661255
GCA_007035645.1_ASM703564v1_genomic_k31_w50_minimizers.hll,5480.39,2801.41,5480.39,0,0
GCA_051412555.1_ASM5141255v1_genomic_k31_w50_minimizers.hll,5480.39,2829.91,5484.59,4.19225,0.0014814
GCA_024073825.1_PDT001348615.1_genomic_k31_w50_minimizers.hll,5480.39,2833.48,5487.38,6.98767,0.00246611
GCA_023023265.1_ASM2302326v1_genomic_k31_w50_minimizers.hll,5480.39,2857.27,5480.39,0,0
GCA_034104925.1_ASM3410492v1_genomic_k31_w50_minimizers.hll,5480.39,2791.92,5480.39,0,0
GCA_052373595.1_ASM5237359v1_genomic_k31_w50_minimizers.hll,5480.39,2867.99,5480.39,0,0
GCA_023154185.1_ASM2315418v1_genomic_k31_w50_minimizers.hll,5480.39,2794.3,5487.38,6.98767,0.00250069
GCA_052237435.1_PDT002896099.1_genomic_k31_w50_minimizers.hll,5480.39,2804.97,5480.39,0,0
GCA_003289415.1_ASM328941v1_genomic_k31_w50_minimizers.hll,5480.39,2866.8,5480.39,0,0
GCA_033488395.1_ASM3348839v1_genomic_k31_w50_minimizers.hll,5480.39,2875.14,5498.57,18.1742,0.00632114
GCA_000957005.1_ASM95700v1_genomic_k31_w50_minimizers.hll,5480.39,2825.16,5481.79,1.3973,0.00049459
GCA_023154395.1_ASM2315439v1_genomic_k31_w50_minimizers.hll,5480.39,2781.26,5480.39,0,0
GCA_030249395.1_ASM3024939v1_genomic_k31_w50_minimizers.hll,5480.39,2819.22,5483.19,2.79471,0.000991307
GCA_023749365.1_ASM2374936v1_genomic_k31_w50_minimizers.hll,5480.39,2801.41,5480.39,0,0
GCA_052877055.1_PDT002939218.1_genomic_k31_w50_minimizers.hll,5480.39,2803.79,5481.79,1.3973,0.000498361
GCA_036711055.1_ASM3671105v1_genomic_k31_w50_minimizers.hll,5480.39,2780.07,5480.39,0,0
GCA_030807225.1_PDT001705231.1_genomic_k31_w50_minimizers.hll,5480.39,2860.84,5481.79,1.3973,0.000488421
GCA_001521715.1_ASM152171v1_genomic_k31_w50_minimizers.hll,5480.39,2795.48,5480.39,0,0
GCA_029686125.1_PDT001260114.1_genomic_k31_w50_minimizers.hll,5480.39,2885.87,5487.38,6.98767,0.00242134
GCA_003986715.1_ASM398671v1_genomic_k31_w50_minimizers.hll,5480.39,2800.23,5480.39,0,0
GCA_018599065.1_ASM1859906v1_genomic_k31_w50_minimizers.hll,5480.39,2791.92,5480.39,0,0
GCA_049727105.1_ASM4972710v1_genomic_k31_w50_minimizers.hll,5480.39,2818.03,5483.19,2.79471,0.000991725
GCA_053050115.1_ASM5305011v1_genomic_k31_w50_minimizers.hll,5480.39,2833.48,5480.39,0,0
GCA_028614895.1_ASM2861489v1_genomic_k31_w50_minimizers.hll,5480.39,2837.05,5481.79,1.3973,0.000492518
GCA_049321125.1_ASM4932112v1_genomic_k31_w50_minimizers.hll,5480.39,2818.03,5480.39,0,0
GCA_016411885.1_ASM1641188v1_genomic_k31_w50_minimizers.hll,5480.39,2828.72,5488.78,8.38557,0.00296443
GCA_027266995.1_PDT001543730.1_genomic_k31_w50_minimizers.hll,5480.39,2842.99,5480.39,0,0
GCA_050772975.1_ASM5077297v1_genomic_k31_w50_minimizers.hll,5480.39,2818.03,5480.39,0,0
GCA_051903055.1_ASM5190305v1_genomic_k31_w50_minimizers.hll,5480.39,2878.72,5481.79,1.3973,0.000485389
GCA_027595525.1_ASM2759552v1_genomic_k31_w50_minimizers.hll,5480.39,2816.84,5480.39,0,0
GCA_015701065.1_ASM1570106v1_genomic_k31_w50_minimizers.hll,5480.39,2801.41,5481.79,1.3973,0.000498783
GCA_050773015.1_ASM5077301v1_genomic_k31_w50_minimizers.hll,5480.39,2847.75,5480.39,0,0
GCA_012102335.1_ASM1210233v1_genomic_k31_w50_minimizers.hll,5480.39,2823.97,5485.98,5.5899,0.00197945
GCA_900075075.1_11983_7_61_genomic_k31_w50_minimizers.hll,5480.39,2872.76,5506.96,26.569,0.00924862
GCA_013784425.1_ASM1378442v1_genomic_k31_w50_minimizers.hll,5480.39,2802.6,5481.79,1.3973,0.000498572
GCA_029686645.1_PDT000894111.1_genomic_k31_w50_minimizers.hll,5480.39,2827.54,5481.79,1.3973,0.000494175
GCA_025209555.1_PDT001417007.1_genomic_k31_w50_minimizers.hll,5480.39,2801.41,5483.19,2.79471,0.000997608
GCA_030505295.1_ASM3050529v1_genomic_k31_w50_minimizers.hll,5480.39,2796.67,5481.79,1.3973,0.000499629
GCA_053220395.1_ASM5322039v1_genomic_k31_w50_minimizers.hll,5480.39,2782.44,5480.39,0,0
GCA_026549405.1_PDT001505470.1_genomic_k31_w50_minimizers.hll,5480.39,2833.48,5480.39,0,0
GCA_022544175.1_ASM2254417v1_genomic_k31_w50_minimizers.hll,5480.39,3141.88,5687.09,206.692,0.065786
GCA_015704455.1_ASM1570445v1_genomic_k31_w50_minimizers.hll,5480.39,2846.56,5512.56,32.168,0.0113007
GCA_033487575.1_ASM3348757v1_genomic_k31_w50_minimizers.hll,5480.39,2858.46,5485.98,5.5899,0.00195556
GCA_030542215.1_ASM3054221v1_genomic_k31_w50_minimizers.hll,5480.39,2852.51,5495.77,15.3768,0.00539063
GCA_049160805.1_PDT002689435.1_genomic_k31_w50_minimizers.hll,5480.39,2860.84,5480.39,0,0
GCA_031519565.1_PDT001702865.1_genomic_k31_w50_minimizers.hll,5480.39,2781.26,5480.39,0,0
GCA_053502675.1_ASM5350267v1_genomic_k31_w50_minimizers.hll,5480.39,2835.86,5481.79,1.3973,0.000492725
GCA_025214245.1_PDT001416875.1_genomic_k31_w50_minimizers.hll,5480.39,2810.91,5481.79,1.3973,0.000497098
GCA_036882145.1_ASM3688214v1_genomic_k31_w50_minimizers.hll,5480.39,2866.8,5480.39,0,0
GCA_052885715.1_PDT002939236.1_genomic_k31_w50_minimizers.hll,5480.39,2876.33,5481.79,1.3973,0.000485791
GCA_052373515.1_ASM5237351v1_genomic_k31_w50_minimizers.hll,5480.39,2866.8,5480.39,0,0
GCA_905209175.1_ERR1600694-mag-bin.18_genomic_k31_w50_minimizers.hll,5480.39,2716.21,5481.79,1.3973,0.000514429
GCA_022611715.1_PDT001230155.1_genomic_k31_w50_minimizers.hll,5480.39,2854.89,5480.39,0,0
GCA_049322015.1_ASM4932201v1_genomic_k31_w50_minimizers.hll,5480.39,2833.48,5480.39,0,0
GCA_032742815.1_ASM3274281v1_genomic_k31_w50_minimizers.hll,5480.39,2870.37,5483.19,2.79471,0.000973641
GCA_009821635.1_ASM982163v1_genomic_k31_w50_minimizers.hll,5480.39,2826.35,5485.98,5.5899,0.00197778
GCA_004024095.1_ASM402409v1_genomic_k31_w50_minimizers.hll,5480.39,2870.37,5483.19,2.79471,0.000973641
GCA_900077775.1_11983_7_14_genomic_k31_w50_minimizers.hll,5480.39,2873.95,5505.56,25.1696,0.00875784
GCA_021416865.1_ASM2141686v1_genomic_k31_w50_minimizers.hll,5480.39,2846.56,5485.98,5.5899,0.00196374
GCA_022543985.1_ASM2254398v1_genomic_k31_w50_minimizers.hll,5480.39,2943.22,5543.39,62.9966,0.021404
GCA_001052145.1_ASM105214v1_genomic_k31_w50_minimizers.hll,5480.39,2828.72,5480.39,0,0
GCA_036708125.1_ASM3670812v1_genomic_k31_w50_minimizers.hll,5480.39,2837.05,5481.79,1.3973,0.000492518
GCA_030783705.1_PDT001706284.1_genomic_k31_w50_minimizers.hll,5480.39,2822.78,5480.39,0,0
GCA_029684975.1_PDT001471691.1_genomic_k31_w50_minimizers.hll,5480.39,2755.21,5480.39,0,0
GCA_032332155.2_PDT001830766.2_genomic_k31_w50_minimizers.hll,5480.39,2757.57,5488.78,8.38557,0.00304092
GCA_001060045.1_ASM106004v1_genomic_k31_w50_minimizers.hll,5480.39,2853.7,5481.79,1.3973,0.000489644
GCA_053810055.1_PDT003008416.1_genomic_k31_w50_minimizers.hll,5480.39,2827.54,5480.39,0,0
GCA_031941125.1_PDT001839223.1_genomic_k31_w50_minimizers.hll,5480.39,2847.75,5485.98,5.5899,0.00196292
GCA_034192365.1_PDT002019100.1_genomic_k31_w50_minimizers.hll,5480.39,2800.23,5480.39,0,0
GCA_031817835.1_PDT001702276.1_genomic_k31_w50_minimizers.hll,5480.39,2862.04,5480.39,0,0
GCA_024887715.1_PDT001396395.1_genomic_k31_w50_minimizers.hll,5480.39,2838.24,5480.39,0,0
GCA_029684915.1_PDT001471708.1_genomic_k31_w50_minimizers.hll,5480.39,2820.41,5480.39,0,0
GCA_011758755.1_ASM1175875v1_genomic_k31_w50_minimizers.hll,5480.39,2838.24,5485.98,5.5899,0.0019695
GCA_033486535.1_ASM3348653v1_genomic_k31_w50_minimizers.hll,5480.39,2866.8,5483.19,2.79471,0.000974854
GCA_029684935.1_PDT001471705.1_genomic_k31_w50_minimizers.hll,5480.39,2821.6,5480.39,0,0
GCA_026178845.4_PDT001484955.4_genomic_k31_w50_minimizers.hll,5480.39,2809.72,5481.79,1.3973,0.000497308
GCA_021369055.1_PDT001216412.1_genomic_k31_w50_minimizers.hll,5480.39,2884.68,5481.79,1.3973,0.000484386
GCA_053364695.1_ASM5336469v1_genomic_k31_w50_minimizers.hll,5480.39,2827.54,5481.79,1.3973,0.000494175
GCA_030872655.1_PDT001701820.1_genomic_k31_w50_minimizers.hll,5480.39,2807.35,5480.39,0,0
GCA_031807315.1_PDT001702623.1_genomic_k31_w50_minimizers.hll,5480.39,2833.48,5480.39,0,0
GCA_022352385.1_ASM2235238v1_genomic_k31_w50_minimizers.hll,5480.39,2801.41,5480.39,0,0
GCA_036908355.1_ASM3690835v1_genomic_k31_w50_minimizers.hll,5480.39,2838.24,5481.79,1.3973,0.000492312
GCA_050280825.1_ASM5028082v1_genomic_k31_w50_minimizers.hll,5480.39,2827.54,5484.59,4.19225,0.00148265
GCA_016634385.1_ASM1663438v1_genomic_k31_w50_minimizers.hll,5480.39,2936.04,5558.83,78.4327,0.0267138
GCA_032564415.1_ASM3256441v1_genomic_k31_w50_minimizers.hll,5480.39,2819.22,5480.39,0,0
GCA_029686085.1_PDT001259724.1_genomic_k31_w50_minimizers.hll,5480.39,2862.04,5480.39,0,0
GCA_049726685.1_ASM4972668v1_genomic_k31_w50_minimizers.hll,5480.39,2807.35,5480.39,0,0
GCA_023558975.1_ASM2355897v1_genomic_k31_w50_minimizers.hll,5480.39,2853.7,5481.79,1.3973,0.000489644
GCA_028890275.1_ASM2889027v1_genomic_k31_w50_minimizers.hll,5480.39,2750.47,5484.59,4.19225,0.00152419
GCA_033408195.1_PDT001749922.1_genomic_k31_w50_minimizers.hll,5480.39,2862.04,5481.79,1.3973,0.000488218
GCA_049320365.1_ASM4932036v1_genomic_k31_w50_minimizers.hll,5480.39,2812.09,5481.79,1.3973,0.000496888
GCA_963516565.1_ERR9969018_bin.28_MetaWRAP_v1.3_MAG_genomic_k31_w50_minimizers.hll,5480.39,2840.61,5480.39,0,0
GCA_018067525.1_ASM1806752v1_genomic_k31_w50_minimizers.hll,5480.39,2810.91,5480.39,0,0
GCA_052887125.1_ASM5288712v1_genomic_k31_w50_minimizers.hll,5480.39,2814.47,5480.39,0,0
GCA_001023015.1_ASM102301v1_genomic_k31_w50_minimizers.hll,5480.39,2786,5480.39,0,0
GCA_029844905.1_ASM2984490v1_genomic_k31_w50_minimizers.hll,5480.39,2839.42,5480.39,0,0
GCA_023130515.1_ASM2313051v1_genomic_k31_w50_minimizers.hll,5480.39,2857.27,5480.39,0,0
GCA_037148895.1_ASM3714889v1_genomic_k31_w50_minimizers.hll,5480.39,2838.24,5480.39,0,0
GCA_016411895.1_ASM1641189v1_genomic_k31_w50_minimizers.hll,5480.39,2883.49,5485.98,5.5899,0.00193859
GCA_965726955.1_SRR25996626_binner12_Refined_11_genomic_k31_w50_minimizers.hll,5480.39,2803.79,5480.39,0,0
GCA_025931655.1_PDT001471709.1_genomic_k31_w50_minimizers.hll,5480.39,2832.29,5480.39,0,0
GCA_037145315.1_ASM3714531v1_genomic_k31_w50_minimizers.hll,5480.39,2814.47,5487.38,6.98767,0.00248277
GCA_050000135.1_PDT002076760.2_genomic_k31_w50_minimizers.hll,5480.39,2828.72,5480.39,0,0
GCA_052569525.1_ASM5256952v1_genomic_k31_w50_minimizers.hll,5480.39,2850.13,5480.39,0,0
GCA_031809055.1_PDT001702558.1_genomic_k31_w50_minimizers.hll,5480.39,2816.84,5480.39,0,0
GCA_023153195.1_ASM2315319v1_genomic_k31_w50_minimizers.hll,5480.39,2847.75,5480.39,0,0
GCA_050772755.1_ASM5077275v1_genomic_k31_w50_minimizers.hll,5480.39,2784.81,5481.79,1.3973,0.000501756
GCA_964208905.1_FFSG_66-B.2_genomic_k31_w50_minimizers.hll,5480.39,2826.35,5480.39,0,0
GCA_050772935.1_ASM5077293v1_genomic_k31_w50_minimizers.hll,5480.39,2791.92,5480.39,0,0
GCA_036708955.1_ASM3670895v1_genomic_k31_w50_minimizers.hll,5480.39,2783.63,5480.39,0,0
GCA_053008775.1_ASM5300877v1_genomic_k31_w50_minimizers.hll,5480.39,2854.89,5480.39,0,0
GCA_946478385.1_SRR10810005_bin.3_metawrap_v1.3.0_MAG_genomic_k31_w50_minimizers.hll,5480.39,2699.69,5483.19,2.79471,0.0010352
GCA_032746315.1_ASM3274631v1_genomic_k31_w50_minimizers.hll,5480.39,2858.46,5485.98,5.5899,0.00195556
GCA_051368905.1_PDT002835745.1_genomic_k31_w50_minimizers.hll,5480.39,2828.72,5480.39,0,0
GCA_034683145.1_PDT001704466.1_genomic_k31_w50_minimizers.hll,5480.39,2795.48,5480.39,0,0
GCA_965183635.1_M-M143-B.3_genomic_k31_w50_minimizers.hll,5480.39,2956.39,5549,68.6081,0.0232067
GCA_050773225.1_ASM5077322v1_genomic_k31_w50_minimizers.hll,5480.39,2827.54,5480.39,0,0
GCA_022544205.1_ASM2254420v1_genomic_k31_w50_minimizers.hll,5480.39,2937.23,5533.57,53.1812,0.0181059
GCA_053365555.1_ASM5336555v1_genomic_k31_w50_minimizers.hll,5480.39,2795.48,5481.79,1.3973,0.000499841
GCA_051369565.1_PDT002835701.1_genomic_k31_w50_minimizers.hll,5480.39,2828.72,5480.39,0,0
GCA_053710345.1_ASM5371034v1_genomic_k31_w50_minimizers.hll,5480.39,2893.03,5497.17,16.7754,0.00579857
GCA_037149015.1_ASM3714901v1_genomic_k31_w50_minimizers.hll,5480.39,2837.05,5480.39,0,0
GCA_049727045.1_ASM4972704v1_genomic_k31_w50_minimizers.hll,5480.39,2845.37,5480.39,0,0
GCA_053050055.1_ASM5305005v1_genomic_k31_w50_minimizers.hll,5480.39,2831.1,5480.39,0,0
GCA_029684995.1_PDT001471689.1_genomic_k31_w50_minimizers.hll,5480.39,2820.41,5480.39,0,0
GCA_029678245.4_PDT001681146.4_genomic_k31_w50_minimizers.hll,5480.39,2839.42,5480.39,0,0
GCA_027889515.1_ASM2788951v1_genomic_k31_w50_minimizers.hll,5480.39,2877.52,5509.76,29.3683,0.0102061
GCA_028890215.1_ASM2889021v1_genomic_k31_w50_minimizers.hll,5480.39,2775.33,5505.56,25.1696,0.00906904
GCA_037148975.1_ASM3714897v1_genomic_k31_w50_minimizers.hll,5480.39,2834.67,5480.39,0,0
GCA_023752025.1_ASM2375202v1_genomic_k31_w50_minimizers.hll,5480.39,2856.08,5491.57,11.1817,0.00391505
GCA_032635625.1_PDT001923314.1_genomic_k31_w50_minimizers.hll,5480.39,2873.95,5480.39,0,0
GCA_025209755.1_PDT001416937.1_genomic_k31_w50_minimizers.hll,5480.39,2808.53,5480.39,0,0
GCA_030542165.1_ASM3054216v1_genomic_k31_w50_minimizers.hll,5480.39,2846.56,5491.57,11.1817,0.00392815
GCA_016427805.1_ASM1642780v1_genomic_k31_w50_minimizers.hll,5480.39,2872.76,5526.57,46.1738,0.016073
GCA_052194235.1_PDT002891579.1_genomic_k31_w50_minimizers.hll,5480.39,2867.99,5480.39,0,0
GCA_002333885.1_ASM233388v1_genomic_k31_w50_minimizers.hll,5480.39,2816.84,5491.57,11.1817,0.00396959
GCA_025212435.1_PDT001417013.1_genomic_k31_w50_minimizers.hll,5480.39,2832.29,5480.39,0,0
GCA_050769995.1_ASM5076999v1_genomic_k31_w50_minimizers.hll,5480.39,2847.75,5480.39,0,0
GCA_027267175.1_PDT001543705.1_genomic_k31_w50_minimizers.hll,5480.39,2801.41,5480.39,0,0
GCA_030793645.1_PDT001705895.1_genomic_k31_w50_minimizers.hll,5480.39,2806.16,5480.39,0,0
GCA_030179835.1_ASM3017983v1_genomic_k31_w50_minimizers.hll,5480.39,2854.89,5480.39,0,0
GCA_033488095.1_ASM3348809v1_genomic_k31_w50_minimizers.hll,5480.39,2850.13,5488.78,8.38557,0.00294217
GCA_029684895.1_PDT001471711.1_genomic_k31_w50_minimizers.hll,5480.39,2807.35,5480.39,0,0
GCA_037148955.1_ASM3714895v1_genomic_k31_w50_minimizers.hll,5480.39,2837.05,5480.39,0,0
GCA_030874075.1_PDT001701743.1_genomic_k31_w50_minimizers.hll,5480.39,2810.91,5480.39,0,0
GCA_033552855.1_PDT001977419.1_genomic_k31_w50_minimizers.hll,5480.39,2787.18,5480.39,0,0
GCA_053364875.1_ASM5336487v1_genomic_k31_w50_minimizers.hll,5480.39,2829.91,5481.79,1.3973,0.000493759
GCA_903935765.1_ASM_IMP08_genomic_k31_w50_minimizers.hll,5480.39,2889.45,5484.59,4.19225,0.00145088
GCA_053559115.1_ASM5355911v1_genomic_k31_w50_minimizers.hll,5480.39,2841.8,5480.39,0,0
GCA_023153005.1_ASM2315300v1_genomic_k31_w50_minimizers.hll,5480.39,2803.79,5480.39,0,0
GCA_900076585.1_12045_5_35_genomic_k31_w50_minimizers.hll,5480.39,2825.16,5487.38,6.98767,0.00247337
GCA_053502915.1_ASM5350291v1_genomic_k31_w50_minimizers.hll,5480.39,2835.86,5481.79,1.3973,0.000492725
GCA_036669175.1_ASM3666917v1_genomic_k31_w50_minimizers.hll,5480.39,2782.44,5481.79,1.3973,0.000502184
GCA_022543915.1_ASM2254391v1_genomic_k31_w50_minimizers.hll,5480.39,2969.57,5565.85,85.4539,0.0287766
GCA_029685855.1_PDT001288788.1_genomic_k31_w50_minimizers.hll,5480.39,2788.37,5480.39,0,0
GCA_048966575.1_ASM4896657v1_genomic_k31_w50_minimizers.hll,5480.39,2835.86,5484.59,4.19225,0.0014783
GCA_023749245.1_ASM2374924v1_genomic_k31_w50_minimizers.hll,5480.39,2777.7,5481.79,1.3973,0.000503041
GCA_032508225.1_ASM3250822v1_genomic_k31_w50_minimizers.hll,5480.39,2751.66,5483.19,2.79471,0.00101565
GCA_048772545.1_PDT002669222.1_genomic_k31_w50_minimizers.hll,5480.39,2828.72,5488.78,8.38557,0.00296443
GCA_019973695.1_ASM1997369v1_genomic_k31_w50_minimizers.hll,5480.39,2860.84,5480.39,0,0
GCA_030882985.1_PDT001701110.1_genomic_k31_w50_minimizers.hll,5480.39,2835.86,5480.39,0,0
GCA_031514445.1_PDT001703478.1_genomic_k31_w50_minimizers.hll,5480.39,2819.22,5480.39,0,0
GCA_020709995.1_ASM2070999v1_genomic_k31_w50_minimizers.hll,5480.39,2810.91,5480.39,0,0
GCA_023685765.1_PDT001324387.1_genomic_k31_w50_minimizers.hll,5480.39,2870.37,5480.39,0,0
GCA_036882265.1_ASM3688226v1_genomic_k31_w50_minimizers.hll,5480.39,2862.04,5480.39,0,0
GCA_016427865.1_ASM1642786v1_genomic_k31_w50_minimizers.hll,5480.39,2931.25,5549,68.6081,0.0234057
GCA_001057935.1_ASM105793v1_genomic_k31_w50_minimizers.hll,5480.39,2828.72,5480.39,0,0
GCA_029686745.1_PDT000431912.2_genomic_k31_w50_minimizers.hll,5480.39,2852.51,5498.57,18.1742,0.00637128
GCA_032635645.1_PDT001923311.1_genomic_k31_w50_minimizers.hll,5480.39,2852.51,5480.39,0,0
GCA_026155345.1_ASM2615534v1_genomic_k31_w50_minimizers.hll,5480.39,2800.23,5480.39,0,0
GCA_031510345.1_PDT001703775.1_genomic_k31_w50_minimizers.hll,5480.39,2812.09,5480.39,0,0
GCA_037148575.1_ASM3714857v1_genomic_k31_w50_minimizers.hll,5480.39,2832.29,5480.39,0,0
GCA_015686315.1_PDT000444060.1_genomic_k31_w50_minimizers.hll,5480.39,2812.09,5480.39,0,0
GCA_033375035.1_ASM3337503v1_genomic_k31_w50_minimizers.hll,5480.39,2812.09,5497.17,16.7754,0.00596546
GCA_053168475.1_PDT002960718.1_genomic_k31_w50_minimizers.hll,5480.39,2854.89,5481.79,1.3973,0.000489439
GCA_034331165.2_ASM3433116v2_genomic_k31_w50_minimizers.hll,5480.39,2852.51,5487.38,6.98767,0.00244966
GCA_031817335.1_PDT001702308.1_genomic_k31_w50_minimizers.hll,5480.39,2852.51,5480.39,0,0
GCA_008640995.1_ASM864099v1_genomic_k31_w50_minimizers.hll,5480.39,2826.35,5481.79,1.3973,0.000494382
GCA_032864255.3_PDT001708712.4_genomic_k31_w50_minimizers.hll,5480.39,2823.97,5480.39,0,0
GCA_022543995.1_ASM2254399v1_genomic_k31_w50_minimizers.hll,5480.39,2977.96,5543.39,62.9966,0.0211543
GCA_053457525.1_ASM5345752v1_genomic_k31_w50_minimizers.hll,5480.39,2888.26,5481.79,1.3973,0.000483786
