sketch_S,|R|,|S|,|R_union_S|,|S_minus_R|,rho
GCA_958348885.1_ERR9353471_bin.36_MetaWRAP_v1.3_MAG_genomic_k31_w50_minimizers.hll,104941,2162.65,104941,0,0
GCA_026160845.1_ASM2616084v1_genomic_k31_w50_minimizers.hll,104941,2485.32,104941,0,0
GCA_000340035.1_ASM34003v1_genomic_k31_w50_minimizers.hll,104941,2505.12,104941,0,0
GCA_053205805.1_ASM5320580v1_genomic_k31_w50_minimizers.hll,104941,2488.81,104941,0,0
GCA_000146755.1_ASM14675v1_genomic_k31_w50_minimizers.hll,104941,2498.13,104995,54.2425,0.0217133
GCA_021292515.1_ASM2129251v1_genomic_k31_w50_minimizers.hll,104941,2622.05,105031,89.8418,0.0342639
GCA_026158465.1_ASM2615846v1_genomic_k31_w50_minimizers.hll,104941,2466.71,104941,0,0
GCA_021292765.1_ASM2129276v1_genomic_k31_w50_minimizers.hll,104941,2613.84,104941,0,0
GCA_903890695.1_Streptococcus_thermophilus_CIRM_998_genomic_k31_w50_minimizers.hll,104941,2500.46,104941,0,0
GCA_016889885.1_ASM1688988v1_genomic_k31_w50_minimizers.hll,104941,2488.81,104941,0,0
GCA_003507275.1_ASM350727v1_genomic_k31_w50_minimizers.hll,104941,2646.72,105109,167.799,0.0633991
GCA_030440125.1_ASM3044012v1_genomic_k31_w50_minimizers.hll,104941,2579.86,104941,0,0
GCA_023109655.1_ASM2310965v1_genomic_k31_w50_minimizers.hll,104941,2476.01,104945,3.55517,0.00143584
GCA_958452325.1_SRR18940294_bin.21_MetaWRAP_v1.3_MAG_genomic_k31_w50_minimizers.hll,104941,2270.27,104941,0,0
GCA_047464495.1_ASM4746449v1_genomic_k31_w50_minimizers.hll,104941,2479.5,104941,0.00173586,7.00085e-07
GCA_015561235.1_ASM1556123v1_genomic_k31_w50_minimizers.hll,104941,2470.2,104941,0,0
GCA_038148935.1_ASM3814893v1_genomic_k31_w50_minimizers.hll,104941,2489.98,104941,0,0
GCA_027658645.1_ASM2765864v1_genomic_k31_w50_minimizers.hll,104941,2485.32,104942,0.416609,0.000167628
GCA_039783625.1_STCNRZ302_Assembly_genomic_k31_w50_minimizers.hll,104941,2456.25,104941,0,0
GCA_036235775.1_ASM3623577v1_genomic_k31_w50_minimizers.hll,104941,2456.25,104941,0,0
GCA_001704445.1_ASM170444v1_genomic_k31_w50_minimizers.hll,104941,2549.46,104970,28.4481,0.0111585
GCA_032511045.1_ASM3251104v1_genomic_k31_w50_minimizers.hll,104941,2448.12,104941,0,0
GCA_052089745.1_ASM5208974v1_genomic_k31_w50_minimizers.hll,104941,2435.35,104941,0,0
GCA_023500005.1_ASM2350000v1_genomic_k31_w50_minimizers.hll,104941,2481.83,104941,0,0
GCA_963554915.1_SRR15443077_bin.1_MetaWRAP_v1.3_MAG_genomic_k31_w50_minimizers.hll,104941,2449.28,104941,0,0
GCA_025187705.1_ASM2518770v1_genomic_k31_w50_minimizers.hll,104941,2399.43,104941,0,0
GCA_012642105.1_ASM1264210v1_genomic_k31_w50_minimizers.hll,104941,2478.34,104941,0,0
GCA_965118555.1_MIP2413_S32_genomic_k31_w50_minimizers.hll,104941,2531.94,104941,0,0
GCA_023109275.1_ASM2310927v1_genomic_k31_w50_minimizers.hll,104941,2474.85,104941,0,0
GCA_040225965.1_ASM4022596v1_genomic_k31_w50_minimizers.hll,104941,2471.36,104941,0,0
GCA_047460295.1_ASM4746029v1_genomic_k31_w50_minimizers.hll,104941,2516.77,104942,0.860995,0.000342103
GCA_035666155.1_ASM3566615v1_genomic_k31_w50_minimizers.hll,104941,2465.55,104941,0,0
GCA_020076175.1_ASM2007617v1_genomic_k31_w50_minimizers.hll,104941,2453.93,104941,0,0
GCA_900636815.1_44503_D02_genomic_k31_w50_minimizers.hll,104941,2498.13,104941,0,0
GCA_902362475.1_MGYG-HGUT-00023_genomic_k31_w50_minimizers.hll,104941,2565.82,105028,86.2808,0.033627
GCA_019449995.1_ASM1944999v1_genomic_k31_w50_minimizers.hll,104941,2456.25,104941,0,0
GCA_011379765.1_ASM1137976v1_genomic_k31_w50_minimizers.hll,104941,2509.78,104941,0,0
GCA_050577075.1_ASM5057707v1_genomic_k31_w50_minimizers.hll,104941,2524.94,104941,0,0
GCA_019218685.1_ASM1921868v1_genomic_k31_w50_minimizers.hll,104941,2473.69,104941,0,0
GCA_026161435.1_ASM2616143v1_genomic_k31_w50_minimizers.hll,104941,2476.01,104941,0,0
GCA_000506765.1_Sm.str27_7_v1.0_genomic_k31_w50_minimizers.hll,104941,2463.22,104942,0.888769,0.000360815
GCA_003674865.1_ASM367486v1_genomic_k31_w50_minimizers.hll,104941,2486.48,104955,14.2221,0.00571977
GCA_965241555.1_SRR25048848_binner23_Refined_10_genomic_k31_w50_minimizers.hll,104941,2473.69,104941,0,0
GCA_900108385.1_SS-841_genomic_k31_w50_minimizers.hll,104941,2456.25,104941,0,0
GCA_042905975.1_MGCS35810_genomic_k31_w50_minimizers.hll,104941,2520.27,104941,0,0
GCA_036576355.1_ASM3657635v1_genomic_k31_w50_minimizers.hll,104941,2491.14,104941,0,0
GCA_051592505.1_ASM5159250v1_genomic_k31_w50_minimizers.hll,104941,2519.11,104947,5.33978,0.00211971
GCA_000229825.2_SMUT7-NEX_9-278_genomic_k31_w50_minimizers.hll,104941,2457.41,104941,0,0
GCA_026783405.1_ASM2678340v1_genomic_k31_w50_minimizers.hll,104941,2514.44,104971,30.0302,0.0119431
GCA_937984605.1_SRR7403881_bin.24_CONCOCT_v1.1_MAG_genomic_k31_w50_minimizers.hll,104941,2463.22,104941,0,0
GCA_902167605.1_Streptococcus_gallolyticus_BgPS.064.S07_mod2_genomic_k31_w50_minimizers.hll,104941,2436.51,104941,0,0
GCA_046985365.1_ASM4698536v1_genomic_k31_w50_minimizers.hll,104941,2470.2,104941,0,0
GCA_005890245.1_ASM589024v1_genomic_k31_w50_minimizers.hll,104941,2509.78,104941,0,0
GCA_009870625.1_ASM987062v1_genomic_k31_w50_minimizers.hll,104941,2487.65,104941,0,0
GCA_015552895.1_ASM1555289v1_genomic_k31_w50_minimizers.hll,104941,2541.28,104941,0,0
GCA_965135625.1_CIP103694_genomic_k31_w50_minimizers.hll,104941,2451.61,104941,0,0
GCA_040364775.1_ASM4036477v1_genomic_k31_w50_minimizers.hll,104941,2470.2,104941,0,0
GCA_012641665.1_ASM1264166v1_genomic_k31_w50_minimizers.hll,104941,2466.71,104941,0,0
GCA_001697145.1_ASM169714v1_genomic_k31_w50_minimizers.hll,104941,2435.35,104941,0,0
GCA_047462915.1_ASM4746291v1_genomic_k31_w50_minimizers.hll,104941,2531.94,104941,0,0
GCA_002436115.1_ASM243611v1_genomic_k31_w50_minimizers.hll,104941,3291.57,105747,805.76,0.244795
GCA_002000985.1_ASM200098v1_genomic_k31_w50_minimizers.hll,104941,2531.94,104941,0,0
GCA_965143485.1_SRR20550064_concoct_51_genomic_k31_w50_minimizers.hll,104941,2386.7,104941,0,0
GCA_900638045.1_55312_G01_genomic_k31_w50_minimizers.hll,104941,2474.85,104941,0,0
GCA_044427205.1_ASM4442720v1_genomic_k31_w50_minimizers.hll,104941,2512.11,104968,26.6696,0.0106164
GCA_001682745.1_ASM168274v1_genomic_k31_w50_minimizers.hll,104941,2544.78,104941,0,0
GCA_047460105.1_ASM4746010v1_genomic_k31_w50_minimizers.hll,104941,2437.67,104941,0,0
GCA_032563355.1_ASM3256335v1_genomic_k31_w50_minimizers.hll,104941,2471.36,104941,0,0
GCA_018374835.1_ASM1837483v1_genomic_k31_w50_minimizers.hll,104941,2523.77,104941,0,0
GCA_024762175.1_ASM2476217v1_genomic_k31_w50_minimizers.hll,104941,2488.81,104941,0,0
GCA_002289235.2_ASM228923v2_genomic_k31_w50_minimizers.hll,104941,2427.23,104941,0,0
GCA_047502515.1_ASM4750251v1_genomic_k31_w50_minimizers.hll,104941,2399.43,104941,0,0
GCA_003942685.1_ASM394268v1_genomic_k31_w50_minimizers.hll,104941,2670.24,105132,191.209,0.0716075
GCA_020530205.1_ASM2053020v1_genomic_k31_w50_minimizers.hll,104941,2473.69,104941,0,0
GCA_047249595.1_ASM4724959v1_genomic_k31_w50_minimizers.hll,104941,2451.61,104963,21.3346,0.0087023
GCA_946224675.1_U61_genomic_k31_w50_minimizers.hll,104941,2470.2,104941,0,0
GCA_021293975.1_ASM2129397v1_genomic_k31_w50_minimizers.hll,104941,2557.64,104955,13.3331,0.00521306
GCA_003943395.1_ASM394339v1_genomic_k31_w50_minimizers.hll,104941,2498.13,104984,42.9003,0.017173
GCA_026194275.1_ASM2619427v1_genomic_k31_w50_minimizers.hll,104941,2456.25,104941,0,0
GCA_903891135.1_Streptococcus_thermophilus_CIRM_1121_genomic_k31_w50_minimizers.hll,104941,2453.93,104941,0,0
GCA_009932775.1_ASM993277v1_genomic_k31_w50_minimizers.hll,104941,2562.31,104942,0.666575,0.000260146
GCA_946188815.1_B159_S77_genomic_k31_w50_minimizers.hll,104941,2478.34,104941,0,0
GCA_009730875.1_ASM973087v1_genomic_k31_w50_minimizers.hll,104941,2508.61,104966,24.8912,0.0099223
GCA_050293975.1_PDT002761798.1_genomic_k31_w50_minimizers.hll,104941,2498.13,104941,0.222191,8.8943e-05
GCA_044430895.1_ASM4443089v1_genomic_k31_w50_minimizers.hll,104941,2464.39,104941,0,0
GCA_024295945.1_ASM2429594v1_genomic_k31_w50_minimizers.hll,104941,2507.45,104941,0,0
GCA_946186035.1_B113_S34_genomic_k31_w50_minimizers.hll,104941,2427.23,104941,0,0
GCA_050846575.1_ASM5084657v1_genomic_k31_w50_minimizers.hll,104941,2474.85,104941,0,0
GCA_900104235.1_IMG-taxon_2593339212_annotated_assembly_genomic_k31_w50_minimizers.hll,104941,2568.16,104956,14.6674,0.00571126
GCA_901544045.1_42731_H02_genomic_k31_w50_minimizers.hll,104941,2545.95,104941,0,0
GCA_001837335.1_ASM183733v1_genomic_k31_w50_minimizers.hll,104941,2561.14,104987,46.236,0.0180529
GCA_001601935.1_PL9_100X_genomic_k31_w50_minimizers.hll,104941,2477.18,104941,0,0
GCA_037064925.1_ASM3706492v1_genomic_k31_w50_minimizers.hll,104941,2270.27,104941,0,0
GCA_036312425.1_ASM3631242v1_genomic_k31_w50_minimizers.hll,104941,2402.9,104941,0,0
GCA_900187245.1_51470_D02_genomic_k31_w50_minimizers.hll,104941,2484.16,104941,0.00075944,3.05713e-07
GCA_039733305.1_ASM3973330v1_genomic_k31_w50_minimizers.hll,104941,2516.77,104941,0,0
GCA_053205985.1_ASM5320598v1_genomic_k31_w50_minimizers.hll,104941,2443.48,104941,0,0
GCA_015559825.1_ASM1555982v1_genomic_k31_w50_minimizers.hll,104941,2527.27,104941,0,0
GCA_946190365.1_U164_S21_genomic_k31_w50_minimizers.hll,104941,2471.36,104941,0,0
GCA_023504215.1_ASM2350421v1_genomic_k31_w50_minimizers.hll,104941,2445.8,104941,0,0
GCA_026782085.1_ASM2678208v1_genomic_k31_w50_minimizers.hll,104941,2509.78,104941,0,0
GCA_026782705.1_ASM2678270v1_genomic_k31_w50_minimizers.hll,104941,2507.45,104948,7.11057,0.00283578
GCA_020529905.1_ASM2052990v1_genomic_k31_w50_minimizers.hll,104941,2471.36,104941,0,0
GCA_042922305.1_MGCS35681_genomic_k31_w50_minimizers.hll,104941,2523.77,104941,0,0
GCA_977005305.1_SRR32675060_concoct_14_genomic_k31_w50_minimizers.hll,104941,2377.44,104941,0,0
GCA_001556505.1_ASM155650v1_genomic_k31_w50_minimizers.hll,104941,2465.55,104941,0,0
GCA_047460355.1_ASM4746035v1_genomic_k31_w50_minimizers.hll,104941,2424.91,104941,0,0
GCA_916619785.1_PRJEB46726_genomic_k31_w50_minimizers.hll,104941,2493.47,104941,0,0
GCA_001072115.1_ASM107211v1_genomic_k31_w50_minimizers.hll,104941,2479.5,104941,0,0
GCA_008726365.3_ASM872636v3_genomic_k31_w50_minimizers.hll,104941,2470.2,104941,0,0
GCA_023504265.1_ASM2350426v1_genomic_k31_w50_minimizers.hll,104941,2455.09,104941,0,0
GCA_946189785.1_B88_S10_genomic_k31_w50_minimizers.hll,104941,2476.01,104941,0,0
GCA_946188455.1_B89L_S11_genomic_k31_w50_minimizers.hll,104941,2477.18,104941,0,0
GCA_023931865.1_ASM2393186v1_genomic_k31_w50_minimizers.hll,104941,2453.93,104941,0,0
GCA_027947295.1_ASM2794729v1_genomic_k31_w50_minimizers.hll,104941,2431.87,104941,0,0
GCA_025187495.1_ASM2518749v1_genomic_k31_w50_minimizers.hll,104941,2434.19,104941,0,0
GCA_020466785.1_ASM2046678v1_genomic_k31_w50_minimizers.hll,104941,2477.18,104941,0,0
GCA_053205925.1_ASM5320592v1_genomic_k31_w50_minimizers.hll,104941,2470.2,104941,0,0
GCA_042160035.1_ASM4216003v1_genomic_k31_w50_minimizers.hll,104941,2427.23,104941,0,0
GCA_903890925.1_Streptococcus_thermophilus_CIRM_1049_genomic_k31_w50_minimizers.hll,104941,2455.09,104941,0,0
GCA_965245265.1_SRR25914237_metabat2_3_genomic_k31_w50_minimizers.hll,104941,2246.17,104941,0,0
GCA_042656185.1_ASM4265618v1_genomic_k31_w50_minimizers.hll,104941,2481.83,104941,0,0
GCA_000500565.1_DGCC7710v1_genomic_k31_w50_minimizers.hll,104941,2441.16,104941,0,0
GCA_026160745.1_ASM2616074v1_genomic_k31_w50_minimizers.hll,104941,2423.76,104941,0,0
GCA_963533415.1_SRR5395405_bin.1_MetaWRAP_v1.3_MAG_genomic_k31_w50_minimizers.hll,104941,2420.28,104941,0,0
GCA_026161075.1_ASM2616107v1_genomic_k31_w50_minimizers.hll,104941,2500.46,104941,0,0
GCA_049286465.1_ASM4928646v1_genomic_k31_w50_minimizers.hll,104941,2476.01,104941,0,0
GCA_038148955.1_ASM3814895v1_genomic_k31_w50_minimizers.hll,104941,2449.28,104941,0.00683496,2.7906e-06
GCA_015700235.1_ASM1570023v1_genomic_k31_w50_minimizers.hll,104941,2515.61,104941,0,0
GCA_018530995.1_ASM1853099v1_genomic_k31_w50_minimizers.hll,104941,2383.23,104941,0,0
GCA_964238605.1_CC00726_genomic_k31_w50_minimizers.hll,104941,2496.96,104967,25.7804,0.0103247
GCA_046531375.1_KSS1_genomic_k31_w50_minimizers.hll,104941,2541.28,104941,0,0
GCA_009717495.1_ASM971749v1_genomic_k31_w50_minimizers.hll,104941,2470.2,104941,0,0
GCA_026160265.1_ASM2616026v1_genomic_k31_w50_minimizers.hll,104941,2485.32,104941,0,0
GCA_012641575.1_ASM1264157v1_genomic_k31_w50_minimizers.hll,104941,2502.79,104941,0,0
GCA_013276565.1_ASM1327656v1_genomic_k31_w50_minimizers.hll,104941,2538.94,104948,7.11057,0.0028006
GCA_049393735.1_ASM4939373v1_genomic_k31_w50_minimizers.hll,104941,2481.83,104955,13.8332,0.00557378
GCA_025186765.1_ASM2518676v1_genomic_k31_w50_minimizers.hll,104941,2438.83,104941,0,0
GCA_053710535.1_ASM5371053v1_genomic_k31_w50_minimizers.hll,104941,2527.27,104941,0,0
GCA_046763885.1_ASM4676388v1_genomic_k31_w50_minimizers.hll,104941,2505.12,104941,0,0
GCA_021294635.1_ASM2129463v1_genomic_k31_w50_minimizers.hll,104941,2597.43,104941,0,0
GCA_029234065.1_ASM2923406v1_genomic_k31_w50_minimizers.hll,104941,2528.44,104941,0,0
GCA_018364775.1_ASM1836477v1_genomic_k31_w50_minimizers.hll,104941,2409.85,104941,0,0
GCA_900476055.1_53750_F01_genomic_k31_w50_minimizers.hll,104941,2515.61,104941,0,0
GCA_024294665.1_ASM2429466v1_genomic_k31_w50_minimizers.hll,104941,2505.12,104941,0,0
GCA_032380015.1_ASM3238001v1_genomic_k31_w50_minimizers.hll,104941,2462.06,104941,0,0
GCA_046954615.1_ASM4695461v1_genomic_k31_w50_minimizers.hll,104941,2558.81,105083,141.267,0.0552082
GCA_018379155.1_ASM1837915v1_genomic_k31_w50_minimizers.hll,104941,2424.91,104941,0,0
GCA_963524755.1_ERR9969084_bin.9_MetaWRAP_v1.3_MAG_genomic_k31_w50_minimizers.hll,104941,2440,104941,0,0
GCA_946224985.1_U114_genomic_k31_w50_minimizers.hll,104941,2453.93,104941,0,0
GCA_000230025.2_SMUT3-NEX_9-51_genomic_k31_w50_minimizers.hll,104941,2472.52,104941,0,0
GCA_019929505.1_ASM1992950v1_genomic_k31_w50_minimizers.hll,104941,2467.87,104941,0,0
GCA_039750115.1_ASM3975011v1_genomic_k31_w50_minimizers.hll,104941,2519.11,104941,0,0
GCA_958437815.1_ERR9354249_bin.2_MetaWRAP_v1.3_MAG_genomic_k31_w50_minimizers.hll,104941,2411.01,104941,0,0
GCA_037093905.1_SanR154_genomic_k31_w50_minimizers.hll,104941,2493.47,104941,0.00694345,2.78465e-06
GCA_026159405.1_ASM2615940v1_genomic_k31_w50_minimizers.hll,104941,2462.06,104941,0,0
GCA_018619395.2_ASM1861939v2_genomic_k31_w50_minimizers.hll,104941,2489.98,104941,0.111095,4.4617e-05
GCA_040717715.1_ASM4071771v1_genomic_k31_w50_minimizers.hll,104941,2473.69,104941,0,0
GCA_032064605.1_ASM3206460v1_genomic_k31_w50_minimizers.hll,104941,3053.69,105770,828.821,0.271416
GCA_046945175.1_ASM4694517v1_genomic_k31_w50_minimizers.hll,104941,2429.55,104941,0,0
GCA_018783545.1_ASM1878354v1_genomic_k31_w50_minimizers.hll,104941,2576.35,104989,48.0151,0.0186369
GCA_009870605.1_ASM987060v1_genomic_k31_w50_minimizers.hll,104941,2488.81,104941,0,0
GCA_021296895.1_ASM2129689v1_genomic_k31_w50_minimizers.hll,104941,2578.69,104945,3.55517,0.00137867
GCA_015550925.1_ASM1555092v1_genomic_k31_w50_minimizers.hll,104941,2498.13,104963,21.3346,0.00854024
GCA_003943385.1_ASM394338v1_genomic_k31_w50_minimizers.hll,104941,2597.43,104992,50.6839,0.0195131
GCA_036236115.1_ASM3623611v1_genomic_k31_w50_minimizers.hll,104941,2472.52,104941,0,0
GCA_015551585.1_ASM1555158v1_genomic_k31_w50_minimizers.hll,104941,2526.1,104956,14.2777,0.00565205
GCA_053205445.1_ASM5320544v1_genomic_k31_w50_minimizers.hll,104941,2512.11,104941,0,0
GCA_977063825.1_SAT417_genomic_k31_w50_minimizers.hll,104941,2556.47,104941,0,0
GCA_015594635.1_ASM1559463v1_genomic_k31_w50_minimizers.hll,104941,2446.96,104941,0,0
GCA_053203045.1_ASM5320304v1_genomic_k31_w50_minimizers.hll,104941,2426.07,104941,0,0
GCA_040888245.1_ASM4088824v1_genomic_k31_w50_minimizers.hll,104941,2471.36,104941,0,0
GCA_000223235.2_ASM22323v2_genomic_k31_w50_minimizers.hll,104941,2480.67,104941,0.166643,6.71767e-05
GCA_012843165.1_ASM1284316v1_genomic_k31_w50_minimizers.hll,104941,2498.13,104941,0,0
GCA_950101985.1_S-thermophilus_M134_genomic_k31_w50_minimizers.hll,104941,2514.44,104942,0.416609,0.000165686
GCA_025201235.1_ASM2520123v1_genomic_k31_w50_minimizers.hll,104941,2508.61,104941,0,0
GCA_049520355.1_PDT002412477.1_genomic_k31_w50_minimizers.hll,104941,2485.32,104941,0,0
GCA_026158345.1_ASM2615834v1_genomic_k31_w50_minimizers.hll,104941,2482.99,104941,0,0
GCA_000430345.1_Smit.str18_56_v1.0_genomic_k31_w50_minimizers.hll,104941,2477.18,104941,0.111041,4.48257e-05
GCA_008975305.1_ASM897530v1_genomic_k31_w50_minimizers.hll,104941,2429.55,104955,14.2221,0.0058538
GCA_002386285.1_ASM238628v1_genomic_k31_w50_minimizers.hll,104941,2509.78,104941,0,0
GCA_029234155.1_ASM2923415v1_genomic_k31_w50_minimizers.hll,104941,2530.77,104941,0,0
GCA_022346625.1_ASM2234662v1_genomic_k31_w50_minimizers.hll,104941,2457.41,104941,0.00433966,1.76594e-06
GCA_040361825.1_ASM4036182v1_genomic_k31_w50_minimizers.hll,104941,2524.94,104941,0,0
GCA_965276565.1_25-2483_genomic_k31_w50_minimizers.hll,104941,2423.76,104941,0,0
GCA_946224635.1_U123_genomic_k31_w50_minimizers.hll,104941,2516.77,104941,0,0
GCA_053206645.1_ASM5320664v1_genomic_k31_w50_minimizers.hll,104941,2526.1,104941,0,0
GCA_023930525.1_ASM2393052v1_genomic_k31_w50_minimizers.hll,104941,2452.77,104941,0,0
GCA_046531525.1_KSS6_genomic_k31_w50_minimizers.hll,104941,2512.11,104941,0,0
GCA_051546135.1_ASM5154613v1_genomic_k31_w50_minimizers.hll,104941,2446.96,104941,0,0
GCA_946224165.1_B3_genomic_k31_w50_minimizers.hll,104941,2453.93,104941,0,0
GCA_026783045.1_ASM2678304v1_genomic_k31_w50_minimizers.hll,104941,2541.28,104941,0,0
GCA_052315595.1_ASM5231559v1_genomic_k31_w50_minimizers.hll,104941,2499.29,104941,0,0
GCA_042906585.1_MGCS35808_genomic_k31_w50_minimizers.hll,104941,2521.44,104941,0,0
GCA_025948295.1_ASM2594829v1_genomic_k31_w50_minimizers.hll,104941,2445.8,104941,0,0
GCA_023931445.1_ASM2393144v1_genomic_k31_w50_minimizers.hll,104941,2445.8,104941,0,0
GCA_003943295.1_ASM394329v1_genomic_k31_w50_minimizers.hll,104941,3262.25,105804,862.83,0.264489
GCA_052588545.1_ASM5258854v1_genomic_k31_w50_minimizers.hll,104941,2455.09,104941,0,0
GCA_011379845.1_ASM1137984v1_genomic_k31_w50_minimizers.hll,104941,2480.67,104941,0,0
GCA_001812695.1_ASM181269v1_genomic_k31_w50_minimizers.hll,104941,2488.81,104941,0.000325474,1.30775e-07
GCA_022726335.1_ASM2272633v1_genomic_k31_w50_minimizers.hll,104941,2463.22,104941,0,0
GCA_001835825.1_ASM183582v1_genomic_k31_w50_minimizers.hll,104941,2486.48,104981,39.4536,0.0158672
GCA_000522645.1_out_k29_n4_samp05-contigs.fa_genomic_k31_w50_minimizers.hll,104941,2459.74,104941,0,0
GCA_946223525.1_B124_genomic_k31_w50_minimizers.hll,104941,2480.67,104941,0,0
GCA_046960975.1_ASM4696097v1_genomic_k31_w50_minimizers.hll,104941,2495.8,104969,27.5588,0.0110421
GCA_027676605.1_ASM2767660v1_genomic_k31_w50_minimizers.hll,104941,2466.71,104955,14.2221,0.00576562
GCA_900475385.1_43597_G01_genomic_k31_w50_minimizers.hll,104941,2557.64,104941,0,0
GCA_020530065.1_ASM2053006v1_genomic_k31_w50_minimizers.hll,104941,2463.22,104941,0,0
GCA_052098185.1_ASM5209818v1_genomic_k31_w50_minimizers.hll,104941,2423.76,104941,0,0
GCA_005768745.1_ASM576874v1_genomic_k31_w50_minimizers.hll,104941,2399.43,104945,3.33296,0.00138907
GCA_042925125.1_MGCS35660_genomic_k31_w50_minimizers.hll,104941,2530.77,104941,0,0
GCA_003943555.1_ASM394355v1_genomic_k31_w50_minimizers.hll,104941,2538.94,105056,114.33,0.0450307
GCA_003942465.1_ASM394246v1_genomic_k31_w50_minimizers.hll,104941,2730.38,105212,270.546,0.0990873
GCA_027947345.1_ASM2794734v1_genomic_k31_w50_minimizers.hll,104941,2446.96,104941,0,0
GCA_020404185.1_ASM2040418v1_genomic_k31_w50_minimizers.hll,104941,2564.65,104941,0,0
GCA_003675055.1_ASM367505v1_genomic_k31_w50_minimizers.hll,104941,2486.48,104941,0,0
GCA_946188675.1_B42_S60_genomic_k31_w50_minimizers.hll,104941,2485.32,104941,0,0
GCA_031156635.1_ASM3115663v1_genomic_k31_w50_minimizers.hll,104941,2494.63,104941,0,0
GCA_023930425.1_ASM2393042v1_genomic_k31_w50_minimizers.hll,104941,2458.58,104941,0,0
GCA_026157385.1_ASM2615738v1_genomic_k31_w50_minimizers.hll,104941,2524.94,104941,0,0
GCA_039750195.1_ASM3975019v1_genomic_k31_w50_minimizers.hll,104941,2564.65,105032,90.7042,0.0353671
GCA_946190255.1_WTCHG_774611_73825358_genomic_k31_w50_minimizers.hll,104941,2466.71,104941,0,0
GCA_053202685.1_ASM5320268v1_genomic_k31_w50_minimizers.hll,104941,2450.44,104941,0,0
GCA_023504335.1_ASM2350433v1_genomic_k31_w50_minimizers.hll,104941,2464.39,105006,64.9197,0.0263432
GCA_019929525.1_ASM1992952v1_genomic_k31_w50_minimizers.hll,104941,3404.43,105592,651.145,0.191264
GCA_041432205.1_ASM4143220v1_genomic_k31_w50_minimizers.hll,104941,2445.8,104941,0.00303776,1.24203e-06
GCA_003433685.1_ASM343368v1_genomic_k31_w50_minimizers.hll,104941,2473.69,104941,0,0
GCA_025187545.1_ASM2518754v1_genomic_k31_w50_minimizers.hll,104941,2443.48,104941,0,0
GCA_000380125.1_ASM38012v1_genomic_k31_w50_minimizers.hll,104941,2631.45,104976,35.1178,0.0133455
GCA_946186995.1_128U_S6_genomic_k31_w50_minimizers.hll,104941,2510.94,104941,0,0
GCA_012277075.1_ASM1227707v1_genomic_k31_w50_minimizers.hll,104941,2424.91,104941,0,0
GCA_018380435.1_ASM1838043v1_genomic_k31_w50_minimizers.hll,104941,2444.64,104941,0,0
GCA_014467095.1_ASM1446709v1_genomic_k31_w50_minimizers.hll,104941,2466.71,104941,0,0
GCA_000227805.2_SMUT1-NEX_2-13_genomic_k31_w50_minimizers.hll,104941,2467.87,104941,0,0
GCA_029011355.1_ASM2901135v1_genomic_k31_w50_minimizers.hll,104941,2476.01,104941,0,0
GCA_977063625.1_SAT564_genomic_k31_w50_minimizers.hll,104941,2517.94,104941,0,0
GCA_024295855.1_ASM2429585v1_genomic_k31_w50_minimizers.hll,104941,2473.69,104941,0,0
GCA_009706895.1_ASM970689v1_genomic_k31_w50_minimizers.hll,104941,2430.71,104941,0,0
GCA_001601975.1_RP_17_v1_genomic_k31_w50_minimizers.hll,104941,2478.34,104941,0,0
GCA_053205905.1_ASM5320590v1_genomic_k31_w50_minimizers.hll,104941,2482.99,104941,0,0
GCA_024294635.1_ASM2429463v1_genomic_k31_w50_minimizers.hll,104941,2505.12,104941,0,0
GCA_020531325.1_ASM2053132v1_genomic_k31_w50_minimizers.hll,104941,2485.32,104941,0,0
GCA_040126225.1_ASM4012622v1_genomic_k31_w50_minimizers.hll,104941,2487.65,104941,0,0
GCA_039841695.1_ASM3984169v1_genomic_k31_w50_minimizers.hll,104941,2542.45,104985,43.5674,0.017136
GCA_950102045.1_S-thermophilus_19bM2_genomic_k31_w50_minimizers.hll,104941,2455.09,104941,0,0
GCA_021296565.1_ASM2129656v1_genomic_k31_w50_minimizers.hll,104941,2545.95,104958,16.4447,0.00645915
GCA_000270145.1_ASM27014v1_genomic_k31_w50_minimizers.hll,104941,2491.14,104941,0,0
GCA_001588975.1_ASM158897v1_genomic_k31_w50_minimizers.hll,104941,2519.11,104941,0,0
GCA_009731155.1_ASM973115v1_genomic_k31_w50_minimizers.hll,104941,2549.46,105002,60.4706,0.023719
GCA_023930855.1_ASM2393085v1_genomic_k31_w50_minimizers.hll,104941,2438.83,104941,0,0
GCA_042659825.1_ASM4265982v1_genomic_k31_w50_minimizers.hll,104941,2529.61,104941,0,0
GCA_030739525.1_ASM3073952v1_genomic_k31_w50_minimizers.hll,104941,2501.62,104948,7.11057,0.00284239
GCA_049393805.1_ASM4939380v1_genomic_k31_w50_minimizers.hll,104941,2448.12,104941,0.00162737,6.64743e-07
GCA_946223855.1_B163_genomic_k31_w50_minimizers.hll,104941,2501.62,104941,0,0
GCA_050222305.1_x_genomic_k31_w50_minimizers.hll,104941,2542.45,104941,0,0
GCA_021297355.1_ASM2129735v1_genomic_k31_w50_minimizers.hll,104941,2545.95,104955,14.2221,0.00558617
GCA_003943625.1_ASM394362v1_genomic_k31_w50_minimizers.hll,104941,2561.14,104975,33.7838,0.0131909
